data_label,fitted,residual,standardised_residual
SYNTHETIC DATA,2.3307983471903304,-0.5807983471903304,-0.8560386975629781
SYNTHETIC DATA,2.7746180906639677,0.9753819093360327,1.4376154190757129
SYNTHETIC DATA,3.324239013294563,1.1757609867054368,1.73295414591607
SYNTHETIC DATA,3.896935041075529,0.1030649589244707,0.1519074453790984
SYNTHETIC DATA,2.5570292967021198,0.9429707032978808,1.3898445417349536
SYNTHETIC DATA,3.389893393408343,-0.139893393408343,-0.2061888758297366
SYNTHETIC DATA,4.085775124955538,0.2475582083777947,0.3648760491415529
SYNTHETIC DATA,3.4675074489975595,0.0324925510024405,0.0478907716855343
SYNTHETIC DATA,4.365148067370497,0.3848519326295028,0.567233272540276
SYNTHETIC DATA,4.251914811132672,-0.5019148111326714,-0.7397722519151368
SYNTHETIC DATA,3.5704185916370776,0.4295814083629223,0.6331600478741656
SYNTHETIC DATA,4.625439395863521,-0.1254393958635207,-0.1848851285089932
SYNTHETIC DATA,3.163566528440512,0.3364334715594879,0.4958693016321484
SYNTHETIC DATA,4.207873162721935,0.5421268372780652,0.7990407581951499
SYNTHETIC DATA,3.106260528971103,-1.1062605289711032,-1.6305174196293248
SYNTHETIC DATA,3.768512180192229,-0.7685121801922294,-1.1327101204326455
SYNTHETIC DATA,3.7040099710692176,-1.037343304402551,-1.5289403207193215
SYNTHETIC DATA,3.560210425852229,-0.5602104258522291,-0.8256941598192752
SYNTHETIC DATA,3.59629611397609,-0.8462961139760901,-1.2473558622633132
SYNTHETIC DATA,3.428886758849935,-0.4288867588499352,-0.6321362039406611
SYNTHETIC DATA,2.2021971342003788,-0.2021971342003787,-0.2980183608462249
SYNTHETIC DATA,3.556978279259189,-0.0569782792591895,-0.0839802871381661
SYNTHETIC DATA,3.217167580470263,0.0328324195297371,0.0483917039158981
SYNTHETIC DATA,4.010724502777982,-1.0107245027779816,-1.4897068683797674
SYNTHETIC DATA,4.458556389070171,0.2914436109298286,0.4295587449935764
SYNTHETIC DATA,2.18045743735712,0.1528758959762135,0.2253237866693949
SYNTHETIC DATA,3.796067377510354,0.953932622489646,1.4060013146891202
SYNTHETIC DATA,3.2011675012034995,-0.4511675012034994,-0.6649757906188082
SYNTHETIC DATA,4.311991290991969,-0.3119912909919691,-0.4598439711196957
SYNTHETIC DATA,3.2734620740539166,0.2265379259460833,0.3338942543718247
SYNTHETIC DATA,4.25485177897141,0.4951482210285896,0.7297989746018276
SYNTHETIC DATA,2.681720783067342,0.568279216932658,0.8375867511822024
SYNTHETIC DATA,2.5913268307462105,1.4086731692537895,2.076243417243669
SYNTHETIC DATA,2.9813619712110047,0.5186380287889953,0.7644206028115115
SYNTHETIC DATA,3.035607326878857,1.2143926731211423,1.789893389431384
SYNTHETIC DATA,3.5651579536723994,-0.5651579536723994,-0.8329863211896091
SYNTHETIC DATA,3.9275819273190034,1.0724180726809966,1.5806370225085993
SYNTHETIC DATA,3.89390573442948,0.6060942655705199,0.8933223522575748
SYNTHETIC DATA,4.489273610344177,0.5107263896558232,0.7527596377073364
SYNTHETIC DATA,4.420300781751612,-0.170300781751612,-0.2510063262229511
SYNTHETIC DATA,3.6071130831611167,-0.6071130831611167,-0.8948239875282807
SYNTHETIC DATA,2.9114462622168285,0.5885537377831715,0.8674693679398899
SYNTHETIC DATA,3.8039040916007374,-0.5539040916007374,-0.816399253617907
SYNTHETIC DATA,3.646234295126175,0.8537657048738252,1.258365292462897
SYNTHETIC DATA,2.3705556665426206,-0.3705556665426206,-0.5461620056190947
SYNTHETIC DATA,3.894492205985596,0.1055077940144042,0.1555079400755176
SYNTHETIC DATA,3.2232398331009025,-0.2232398331009024,-0.329033195249862
SYNTHETIC DATA,3.1957760813634493,0.5542239186365507,0.8168706466935028
SYNTHETIC DATA,3.853550537937039,0.6464494620629608,0.9528018773154628
SYNTHETIC DATA,4.8241562393768005,0.1758437606231995,0.2591761229119522
SYNTHETIC DATA,3.1490743610379472,0.3509256389620527,0.5172293075071149
SYNTHETIC DATA,3.211562046727982,0.0384379532720173,0.0566537002302822
SYNTHETIC DATA,3.6298208612188656,0.1201791387811344,0.177132035471735
SYNTHETIC DATA,4.264596024502021,0.4854039754979791,0.7154369308854324
SYNTHETIC DATA,3.4383070945932523,-0.1883070945932523,-0.2775458311430952
SYNTHETIC DATA,2.351309058837937,-0.1013090588379368,-0.1493194242003215
SYNTHETIC DATA,4.125464025270838,-1.125464025270838,-1.6588214532764682
SYNTHETIC DATA,3.071317941329052,-0.5713179413290521,-0.8420655271414074
SYNTHETIC DATA,3.699244085902975,0.9674225807636918,1.425884164506027
SYNTHETIC DATA,3.945952341186516,0.3040476588134844,0.4481358514652832
SYNTHETIC DATA,2.8930324932269094,-0.3930324932269093,-0.5792906009969013
SYNTHETIC DATA,3.8039369344098986,-0.3039369344098985,-0.4479726547642378
SYNTHETIC DATA,4.513235967879723,0.4867640321202771,0.7174415183729761
SYNTHETIC DATA,2.68551772810612,0.9811489385605467,1.4461154435851538
SYNTHETIC DATA,3.3804543292207194,-0.3804543292207194,-0.5607516447727993
SYNTHETIC DATA,3.4606915623328347,0.7893084376671653,1.1633617248133217
SYNTHETIC DATA,2.576635833799348,0.6733641662006518,0.9924714603760556
SYNTHETIC DATA,3.812020778668855,-0.1453541120021881,-0.2142374290934414
SYNTHETIC DATA,3.1736318845037923,-0.1736318845037923,-0.2559160386476155
SYNTHETIC DATA,4.172612583411307,0.0773874165886931,0.1140613151273985
SYNTHETIC DATA,3.064644521996616,-1.0646445219966156,-1.5691795859723403
SYNTHETIC DATA,4.295217030698698,-0.2952170306986978,-0.4351203884795257
SYNTHETIC DATA,4.825989818144451,-0.0759898181444507,-0.1120013947476091
SYNTHETIC DATA,4.1105645888703055,-0.1105645888703055,-0.1629611501323815
SYNTHETIC DATA,4.357241808806367,-0.1072418088063669,-0.158063704518112
SYNTHETIC DATA,3.7364317251835,1.2635682748165,1.862373309924984
SYNTHETIC DATA,3.1525767386628165,0.3474232613371835,0.5120671530435722
SYNTHETIC DATA,3.339134862178881,-0.0891348621788807,-0.1313758754586466
SYNTHETIC DATA,3.0033686558844312,0.4966313441155687,0.7319849497545551
SYNTHETIC DATA,4.448297462165096,0.5517025378349043,0.8131543834707455
SYNTHETIC DATA,3.3255948445998267,0.4244051554001733,0.6255307685108136
SYNTHETIC DATA,2.171752382871739,0.0782476171282611,0.1153291647228682
SYNTHETIC DATA,2.3699747326681124,-0.8699747326681124,-1.2822557789095408
SYNTHETIC DATA,3.6705702041047545,0.3294297958952454,0.4855465839061511
SYNTHETIC DATA,3.644175602486857,1.105824397513143,1.6298746054631956
SYNTHETIC DATA,4.015770489441762,0.2342295105582383,0.345230881112305
SYNTHETIC DATA,3.4329796218978443,0.3170203781021556,0.4672563427295
SYNTHETIC DATA,3.1313432795721923,-0.3813432795721923,-0.5620618687167108
SYNTHETIC DATA,3.971955616536404,0.2780443834635959,0.409809623316436
SYNTHETIC DATA,3.845459507535729,-0.3454595075357289,-0.5091727762694926
SYNTHETIC DATA,3.587631429724781,-0.5876314297247811,-0.8661099780709693
SYNTHETIC DATA,3.203882350447502,-0.2038823504475018,-0.3005022011124343
SYNTHETIC DATA,3.9169458174911695,-0.4169458174911695,-0.6145364501915619
SYNTHETIC DATA,3.440904966408199,-0.690904966408199,-1.018324846213878
SYNTHETIC DATA,3.973987572125981,1.0260124278740197,1.5122397415378308
SYNTHETIC DATA,3.8629271114600376,-0.6129271114600376,-0.9033932839745938
SYNTHETIC DATA,4.747734418670952,0.0022655813290484,0.0033392403740881
SYNTHETIC DATA,4.430033449215453,0.3199665507845468,0.4715987067152627
SYNTHETIC DATA,4.060700264215271,-0.5607002642152707,-0.8264161325940653
SYNTHETIC DATA,3.731036897992193,0.935629768674474,1.3790247380211238
SYNTHETIC DATA,3.417722459593568,-0.417722459593568,-0.6156811430045253
SYNTHETIC DATA,3.2158906403876224,-0.7158906403876224,-1.0551512316789
SYNTHETIC DATA,3.8659049771985385,0.3840950228014614,0.5661176631269511
SYNTHETIC DATA,4.584066653809804,0.1659333461901964,0.2445691628464182
SYNTHETIC DATA,4.711776542043964,0.2882234579560361,0.4248125614498833
SYNTHETIC DATA,3.65349683052604,-0.15349683052604,-0.2262389821169658
SYNTHETIC DATA,3.314319549460723,-0.0643195494607229,-0.0948005854606045
SYNTHETIC DATA,3.668351916196961,0.6649814171363717,0.9801161263333574
SYNTHETIC DATA,2.3619097441085484,-0.3619097441085483,-0.5334187803404795
SYNTHETIC DATA,3.743451787180213,-1.243451787180213,-1.8327236183254567
SYNTHETIC DATA,3.836310287466931,-0.5863102874669308,-0.8641627464660988
SYNTHETIC DATA,2.4074342774377504,1.5925657225622496,2.3472826558834403
SYNTHETIC DATA,4.272328749030377,0.2276712509696228,0.3355646621506339
SYNTHETIC DATA,4.873449576572197,-0.123449576572197,-0.1819523338087834
SYNTHETIC DATA,3.644349189313422,-1.644349189313422,-2.423606308744048
SYNTHETIC DATA,3.1158482766088365,-1.3658482766088365,-2.0131238069685966
SYNTHETIC DATA,3.5445923137001083,-0.7945923137001083,-1.17114962982236
SYNTHETIC DATA,4.695337584791121,0.3046624152088792,0.4490419409308923
SYNTHETIC DATA,3.391114382162008,0.6088856178379918,0.8974365264301523
SYNTHETIC DATA,3.904088674219556,1.0959113257804445,1.615263728803578
SYNTHETIC DATA,3.410492232353859,0.3395077676461411,0.5004005067064617
SYNTHETIC DATA,4.228068508802703,-0.7280685088027026,-1.0731001922218653
SYNTHETIC DATA,3.81658829167408,0.1834117083259201,0.2703305212087137
SYNTHETIC DATA,3.137084236342262,-0.3870842363422619,-0.570523465034934
SYNTHETIC DATA,3.143763278191021,0.1062367218089788,0.1565823067690588
SYNTHETIC DATA,3.1024370106112333,0.1475629893887666,0.2174930935253915
SYNTHETIC DATA,3.790977698238173,0.2090223017618275,0.3080779754753228
SYNTHETIC DATA,3.324564057180868,-0.0745640571808681,-0.1098999656299029
SYNTHETIC DATA,2.277452280077004,0.9725477199229964,1.433438107233282
SYNTHETIC DATA,3.184568965097885,-0.1845689650978852,-0.2720362019920894
SYNTHETIC DATA,4.423343888091356,-0.673343888091356,-0.9924415724702884
SYNTHETIC DATA,3.9379160049612647,0.5620839950387353,0.8284556134872645
SYNTHETIC DATA,1.6845877106123763,-0.4345877106123763,-0.6405388368772011
SYNTHETIC DATA,3.725845466506304,-0.7258454665063043,-1.069823650128999
SYNTHETIC DATA,4.658180300671887,0.3418196993281128,0.503808062866812
SYNTHETIC DATA,3.915289337026672,-0.1652893370266723,-0.2436199577251766
SYNTHETIC DATA,3.987935673202293,0.6787309934643746,1.0003816272060884
SYNTHETIC DATA,3.683299915307828,0.3167000846921723,0.4667842622650041
SYNTHETIC DATA,2.4189679088050378,0.8310320911949622,1.224858218727757
SYNTHETIC DATA,3.269838137825302,-1.019838137825302,-1.5031394552900323
SYNTHETIC DATA,4.20219836064301,-1.2021983606430098,-1.7719201919834997
SYNTHETIC DATA,2.85541498796894,0.8945850120310599,1.3185288702405231
SYNTHETIC DATA,3.744714421747875,-0.9947144217478748,-1.466109609573521
SYNTHETIC DATA,2.484964508259532,-0.4849645082595319,-0.7147892001123649
SYNTHETIC DATA,3.6591558522293,-0.6591558522293002,-0.9715298260800204
SYNTHETIC DATA,4.474451722169547,0.2755482778304534,0.40613061316513
SYNTHETIC DATA,2.5176585208480704,-0.5176585208480704,-0.76297690603438
SYNTHETIC DATA,4.509532466550125,-1.0095324665501249,-1.4879499261555362
SYNTHETIC DATA,4.0282524442087695,-1.2782524442087695,-1.8840163075370853
SYNTHETIC DATA,4.192207075533113,0.1411262578002201,0.2080059946858761
SYNTHETIC DATA,3.39167542506615,1.35832457493385,2.002034622893152
SYNTHETIC DATA,3.292764374088259,-0.042764374088259,-0.0630304119729401
SYNTHETIC DATA,4.333284066535078,-0.0832840665350778,-0.1227523876218485
SYNTHETIC DATA,3.853258768606408,-0.6032587686064081,-0.8891431132155833
SYNTHETIC DATA,2.9354884618895967,-0.6021551285562632,-0.8875164581197573
SYNTHETIC DATA,1.9310727674663597,1.3189272325336403,1.943966879004297
SYNTHETIC DATA,3.093338353964514,0.9066616460354862,1.336328621383248
SYNTHETIC DATA,3.967012726970129,0.0329872730298714,0.0486199424933826
SYNTHETIC DATA,4.516764236119724,-0.266764236119724,-0.3931838138814063
SYNTHETIC DATA,4.672403369047959,0.3275966309520415,0.4828446820533137
SYNTHETIC DATA,3.0193524564233747,-0.5193524564233747,-0.7654735977186004
SYNTHETIC DATA,3.032585635984058,-0.782585635984058,-1.1534529872547152
SYNTHETIC DATA,2.331675782241954,-0.581675782241954,-0.8573319491061714
SYNTHETIC DATA,4.5589698551829,0.4410301448171001,0.6500343408028341
SYNTHETIC DATA,2.83349621537918,-0.08349621537918,-0.1230650738081528
SYNTHETIC DATA,3.1697835660439515,-0.9197835660439516,-1.3556690195918732
SYNTHETIC DATA,3.168496606960186,-0.918496606960186,-1.353772170568089
SYNTHETIC DATA,1.8730130300697136,-0.8730130300697136,-1.2867339255211103
SYNTHETIC DATA,2.3173678063192686,-0.3173678063192686,-0.4677684171868617
SYNTHETIC DATA,3.597155869109601,-1.097155869109601,-1.617098061245648
SYNTHETIC DATA,2.820457738287133,-0.570457738287133,-0.8407976738577222
SYNTHETIC DATA,3.260281774660659,-0.7602817746606592,-1.120579325526386
SYNTHETIC DATA,4.370095310483635,0.3799046895163647,0.5599415307996435
SYNTHETIC DATA,4.6048311998771405,0.3951688001228595,0.5824393037810102
SYNTHETIC DATA,3.286791368861704,1.213208631138296,1.7881482299250613
SYNTHETIC DATA,3.180184197839849,-1.430184197839849,-2.1079485227818155
SYNTHETIC DATA,2.4871670623165647,-0.2371670623165647,-0.349560538717886
SYNTHETIC DATA,2.8524945581784733,0.8975054418215267,1.322833291777274
SYNTHETIC DATA,4.099298386392063,0.6507016136079375,0.9590691235774592
SYNTHETIC DATA,2.722858551184936,0.9438081154817306,1.391078803572395
SYNTHETIC DATA,4.578524285093431,-0.3285242850934313,-0.4842119515140927
SYNTHETIC DATA,3.674737243809021,0.3252627561909795,0.479404783988177
SYNTHETIC DATA,4.597818884726029,-0.3478188847260286,-0.5126502623656817
SYNTHETIC DATA,3.208966427243053,0.4577002394236134,0.6746043936348454
SYNTHETIC DATA,4.622565917957029,-0.2892325846236963,-0.4262999132690454
SYNTHETIC DATA,3.0226803562783773,0.7273196437216227,1.0719964399612756
SYNTHETIC DATA,4.13658555755059,0.3634144424494101,0.5356365552604112
SYNTHETIC DATA,4.345891448090632,-1.095891448090632,-1.6152344310760969
SYNTHETIC DATA,4.8111144926813765,0.1888855073186235,0.2783983536726029
SYNTHETIC DATA,3.716931735997585,-0.2169317359975853,-0.319735690781147
SYNTHETIC DATA,3.726858161524708,0.0231418384752921,0.0341087562721833
SYNTHETIC DATA,2.687676500109568,-0.4376765001095677,-0.6450914037896469
SYNTHETIC DATA,3.5178600252897154,-0.5178600252897154,-0.7632739034356526
SYNTHETIC DATA,3.9337693998612657,1.0662306001387345,1.5715173065832555
SYNTHETIC DATA,3.708436675940413,-0.0417700092737467,-0.0615648176494793
SYNTHETIC DATA,4.056381919490851,0.1936180805091494,0.2853736934092562
SYNTHETIC DATA,4.26161571936156,0.2383842806384404,0.3513545968310831
SYNTHETIC DATA,2.8945420191706748,0.1054579808293252,0.1554345204208598
SYNTHETIC DATA,3.872524670385342,0.1274753296146578,0.1878858913126049
SYNTHETIC DATA,2.693153161733608,-1.193153161733608,-1.7585884730985195
SYNTHETIC DATA,4.934272533696415,0.0657274663035849,0.0968757141283616
SYNTHETIC DATA,3.757226696133548,-0.2572266961335478,-0.3791264334718069
SYNTHETIC DATA,4.346531945157812,0.4034680548421878,0.5946715755067233
SYNTHETIC DATA,3.031233871170983,-0.7812338711709832,-1.1514606210649805
SYNTHETIC DATA,3.978225242425088,0.0217747575749123,0.0320938157010097
SYNTHETIC DATA,3.414446828914917,0.3355531710850834,0.4945718267422512
SYNTHETIC DATA,2.087499135774464,0.6625008642255361,0.9764600393398248
SYNTHETIC DATA,3.2413476493487328,-0.4913476493487327,-0.7241973119136361
